lang,period,url,stars,description
Java,monthly,https://github.com/PojavLauncherTeam/PojavLauncher,"6,076",A Minecraft: Java Edition Launcher for Android and iOS based on Boardwalk. This repository contains source code for Android platform.
Java,monthly,https://github.com/apache/iceberg,"5,848",Apache Iceberg
Java,monthly,https://github.com/thingsboard/thingsboard,"16,112","Open-source IoT Platform - Device management, data collection, processing and visualization."
Java,monthly,https://github.com/flyway/flyway,"7,911",Flyway by Redgate • Database Migrations Made Easy.
Java,monthly,https://github.com/TheAlgorithms/Java,"57,565",All Algorithms implemented in Java
Java,monthly,https://github.com/datastrato/gravitino,654,"World's most powerful open data catalog for building a high-performance, geo-distributed and federated metadata lake."
Java,monthly,https://github.com/LSPosed/LSPatch,"6,324",LSPatch: A non-root Xposed framework extending from LSPosed
Java,monthly,https://github.com/FabricMC/fabric,"2,183",Essential hooks for modding with Fabric.
Java,monthly,https://github.com/IzzelAliz/Arclight,"1,423",A Bukkit(1.19/1.20) server implementation in modding environment using Mixin. ⚡
Java,monthly,https://github.com/jenkinsci/jenkins,"22,670",Jenkins automation server
Java,monthly,https://github.com/runelite/runelite,"4,664",Open source Old School RuneScape client
